TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
35,178,IJL Trott,bowled,,42,4,v England,Cape Town,South Africa,3 Jan 2010,Test # 1946,styen-wkt-178,got him! Steyn strikes! Off stump is flying as a full ball nips back between bat and pad and crashes into the top of off. It looked a loose shot but it was fantastic quick bowling..,,,"178. IJL Trott b  Steyn
Test Match#: 35.0: v England at Cape Town in 2010 (2nd innings)",Steyn,70.3
36,179,AJ Strauss,caught,HM Amla,0,1,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-179,"gone! What an incredible start! A back-of-a-length delivery on the pads, Strauss played with an angled bat to deflect the ball into the leg-side, but Hashim Amla, under the lid at backward short leg, swooped superbly with his right hand, and clung onto a blinder!.",,close-in,"179. AJ Strauss c HM Amla b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (1st innings)",Steyn,0.1
36,180,IR Bell,bowled,,35,1,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-180,"castled! And that is exceptional bowling. Steyn has been swinging everything away, and this one zips back off the deck, through the gate, and into the stumps! High quality fast bowling, and there's very little that Bell could have done about that.",,,"180. IR Bell b  Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (1st innings)",Steyn,37.4
36,181,MJ Prior,caught,MV Boucher,14,1,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-181,"England collapsing here! Prior gone! Short ball, Prior tries to pull it away but it catches the gloves and goes slowly though to Boucher. Easy catch and South Africa are all over England here. ""So much for your quiet hour,"" says Miller..",,Keeper,"181. MJ Prior c MV Boucher b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (1st innings)",Steyn,39.1
36,182,RJ Sidebottom,caught,MV Boucher,0,1,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-182,"gone! Steyn gets another! All very easy really, outside off, Sidebottom comes forward and nicks it behind to Boucher. South Africa rampant here!.",,Keeper,"182. RJ Sidebottom c MV Boucher b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (1st innings)",Steyn,43.2
36,183,GP Swann,caught,MV Boucher,27,1,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-183,"gets him this time though. Outside off stump, Swann flays at it and it comes off an inside edge through to a diving Boucher..",,Keeper,"183. GP Swann c MV Boucher b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (1st innings)",Steyn,47.5
36,184,IJL Trott,caught,AB de Villiers,8,3,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-184,"Gone! Got him! You always felt Steyn could be lethal against the right handers, Trott had not settled but what could he do with this. Full, snaking away at the last moment, flies off the outside edge from a defensive shot to third slip.",,Keeper,"184. IJL Trott c AB de Villiers b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (2nd innings)",Steyn,6.1
36,185,GP Swann,caught,AB de Villiers,20,3,v England,Johannesburg,South Africa,14 Jan 2010,Test # 1948,styen-wkt-185,"gone this time! Full and swinging, Swann aims to block but the late away swing finds the edge and it goes straight through to De Villiers at slip. Almost all over now!.",,Keeper,"185. GP Swann c AB de Villiers b Steyn
Test Match#: 36.0: v England at Johannesburg in 2010 (2nd innings)",Steyn,35.5
37,186,M Vijay,bowled,,4,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-186,"Clatter! Vijay shoulders arms and hears the death knell. It landed outside off stump, hit the seam and cut in. Vijay lifted his bat in the air and allowed it to pass him but a nasty little surprise awaited him. The ball moved in off the seam to take out the off stump. Crash! Thanks for coming Steyen sticks out his tongue as he reaches the rest of his team-mates. Was it an intended outswinger that hit the seam and came in? Or was it cos of something else, a cheeky joy at a plan to surprise him with an inswinger coming off? . we might never know. Update We do know now. Here's Steyn on this dismissal: ""I worked him [Vijay] out quite nicely with two balls that went away and then bringing one back in which he left. That kind of stuff just doesn't happen out in the middle. We've really planned it. "".",,,"186. M Vijay b  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,8.6
37,187,SR Tendulkar,caught,MV Boucher,7,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-187,"Got him! Steyn rulez. It came in the air, landed on a length, around the middle and off stump line and curved away. Tendulkar stuttered out to drive, the length drawing him forward, and he was then done in by the away movement. He did push his bat slightly outside the line, trying to cover for the away swing but the ball moved fractionally more and kissed the outer edge. Fabulous delivery. Tendulkar's forward movement wasn't as smooth; he stuttered out....",,Keeper,"187. SR Tendulkar c MV Boucher b Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,14.1
37,188,S Badrinath,caught,AG Prince,56,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-188,"Steyn takes out Badrinath. South Africa climb all over India. It was a length delivery on the middle and leg,tailing in with the shiny side, flicked straight to short midwicket. Soft dismissal but that's that. SA take great control over the game..",,InField,"188. S Badrinath c AG Prince b Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,58.1
37,189,WP Saha,bowled,,0,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-189,"Saha does a Vijay, if you can call it that. He shoulders arms and has lost his off stump on debut. It cut in from outside off stump, Saha lets it go but it isn't going anywhere but towards the off stump. Clatter! Bye bye!.",,,"189. WP Saha b  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,58.4
37,190,Z Khan,bowled,,2,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-190,"Steyn continues to rock on in style. Five-for. It landed short of length, cut in to collide with the inside edge and fell on to the stumps. Zaheer was looking to force it away but ended up pushing an angled bat at it. Gone!.",,,"190. Z Khan b  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,60.3
37,191,A Mishra,bowled,,0,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-191,"Cleaned up! Steyn lets out a roar of joy! Another tailing in with the shiny side, from just outside off stump, Mishra thinks he is GR Viswanath and goes for a late cut and edges it on to his stumps! What a dramatic final session this has been, Immense fun..",,,"191. A Mishra b  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,62.2
37,192,Harbhajan Singh,lbw,,8,2,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-192,"Stand up and applaud Steyn. Seven wickets for him and he rushes to get the ball to keep as a souvenir. Full, moving in late with the shiny side, it moves past the defensive prod, to hit the back pad. Dead plumb!.",,,"192. Harbhajan Singh lbw  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (1st innings)",Steyn,64.4
37,193,V Sehwag,caught,GC Smith,16,3,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-193,"The big fish has been caught! Dale Steyn take a bow. It was full, it was outside off stump, it invited a big drive from Sehwag who obliges but the ball shaped away late to fly off the edge straight into the big palms of Smith at first slip. South Africa erupt in joy. What a day they have had. What a day Steyn has had. It has been a treat to watch him bowl a rasping spell of fast swing bowling..",,slip-cordon,"193. V Sehwag c GC Smith b Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (2nd innings)",Steyn,4.4
37,194,WP Saha,lbw,,36,3,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-194,Dead plumb in front. India still are seven runs short of the follow-on. Saha leans forward to defend but the ball curves in to strike the pad; he had pressed his front leg too far across and couldn't get his bat around in time. Good little fighting innings but its over now. South Africa are so close to that win now. Can they hand India an innings defeat?.,,,"194. WP Saha lbw  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (2nd innings)",Steyn,105.1
37,195,A Mishra,bowled,,0,3,v India,Nagpur,India,6 Feb 2010,Test # 1951,styen-wkt-195,"Clatter! Mishra's stumps are in disarray as Steyn completes the ten-for with an incutter. Gone! In the last 25 years India have suffered innings defeat only thrice at home. All of them have come in the last ten years. And interestingly, all three of them have come against South Africa. What a performance by SA in this Test. It was a treat to watch Steyn bowl in the first innings..",,,"195. A Mishra b  Steyn
Test Match#: 37.0: v India at Nagpur in 2010 (2nd innings)",Steyn,107.1
38,196,S Badrinath,bowled,,1,2,v India,Eden Gardens,India,14 Feb 2010,Test # 1952,styen-wkt-196,"Steyn you beauty! It was the vicious off cutter,cutting in from just outside off stump, Badrinath is clueless as he pushes out tentatively and the ball rushes through the bat and pad gap to crash against the off stump. Badri totally exposed there; Steyn has been working him through that over. Totally outclassed. And South Africa are back in the hunt. The game is alive and kicking. What more can one ask?.",,,"196. S Badrinath b  Steyn
Test Match#: 38.0: v India at Eden Gardens in 2010 (1st innings)",Steyn,74.6
39,197,S Chanderpaul,caught,MV Boucher,26,2,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-197,Got him! What a wickedly-delicious short delivery from round the stumps by Steyn. Another batsman done in by a bouncer on this slow track. It kicked up and reared towards the throat of Chanders who was caught on the shuffle and took his bottom-hand of the handle and offered the bat as a shield against the bouncer. The ball flew of the right glove and popped up to right of Boucher..,,Keeper,"197. S Chanderpaul c MV Boucher b Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (1st innings)",Steyn,36.3
39,198,N Deonarine,bowled,,29,2,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-198,Oh dear! Bowled without offering a shot. Steyn has done it a few times to the Indian batsmen in the last series. Now he does it to a West Indian batsman. Watch out for the shiny side gentlemen. He delivered it from round the stumps and it kept coming in with the shiny side. Deonarine lunged forward and shouldered arms. Fatal mistake. Clatterrrrr! The off stump was pegged back. Just like the first delivery of this over actually .. he almost had got his man that time..,,,"198. N Deonarine b  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (1st innings)",Steyn,38.5
39,199,S Shillingford,lbw,,0,2,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-199,"Absolutely Plumb. Dead duck. That shiny side again. That late movement again. Shillingford out for a first-ball duck on his debut. It veered in late, with the shiny side and at some pace. Shilingford just stood there almost transfixed. Definitely done by the movement and for pace. The ball shaped in and hit the back pad in front of off and middle. Very easy decision for Asad Rauf.",,,"199. S Shillingford lbw  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (1st innings)",Steyn,38.6
39,200,SJ Benn,bowled,,0,2,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-200,Clatterrrrrr! Wicket no 200 for Steyn. Whaddaplayaaaaaa! Take a bow Steyn - fourth fastest bowler to get there. It has been a treat to watch him for the last couple of years. Benn was just part of Steyn's personal history. Victim no 200. There was never any doubt that Benn wasn't going to long last. It was a full length delivery from round the stumps at some pace. Benn had a waft and lost his off stump. 200 from just 39 Test matches. Average around 23. And 13 five-wicket hauls. You beauty!.,Yes,,"200. SJ Benn b  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (1st innings)",Steyn,40.4
39,201,R Rampaul,bowled,,0,2,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-201,Amazing scenes here. Ship wreck! West Indies have been hit on their solar plexus and reeling. Another pacy length delivery that came in with the shiny side. Too fast. Too good. Rampaul shoulders arms only to hear the death knell. Why o why would you want to leave it?.,,,"201. R Rampaul b  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (1st innings)",Steyn,40.6
39,202,BP Nash,caught,MV Boucher,13,4,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-202,"And he is gone this time! It looked as if it was going to happen. Full in length and this one straightened outside off. Nash got nowhere close to the line of the delivery, just had a waft at it, bat well away from the body, the back foot actually going back and struck on the leg stump line and edges it to a delighted Boucher. Nash never looked in..",,Keeper,"202. BP Nash c MV Boucher b Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (2nd innings)",Steyn,6.4
39,203,N Deonarine,lbw,,23,4,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-203,"Got him! That round-the-stumps angle works again. Deonarine asks for UDRS It landed on a length outside off and moved in. Deonarine stays back, moves across the stumps and tries to work it to the on side but misses. The ball hits him in front of middle and would have taken out the leg stump. No doubt about that. Asad Rauf's original decision stays and West Indies slip further..",,,"203. N Deonarine lbw  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (2nd innings)",Steyn,45.3
39,204,NT Pascal,bowled,,10,4,v West Indies,Port of Spain,West Indies,10 Jun 2010,Test # 1960,styen-wkt-204,South Africa crush West Indies with a day to spare. It was a length delivery outside off stump and Pascal tries to play a flamboyant swat-pull - he was out playing the same shot in the first innings - and ended up edging it to the stumps. SA win by 163 runs. Comprehensive. SA lead the three-game series 1-0..,,,"204. NT Pascal b  Steyn
Test Match#: 39.0: v West Indies at Port of Spain in 2010 (2nd innings)",Steyn,80.3
40,205,N Deonarine,bowled,,65,2,v West Indies,Basseterre,,18 Jun 2010,Test # 1961,styen-wkt-205,"Dragged on. It was the back-of-length delivery outside off stump and Deonarine went too hard at it. He tried to force it off the back foot - neither a cut, nor a drive- and the bat came down in an angle. The ball caught the inside edge and clatter! He was cramped for room there and went too hard at that..",,,"205. N Deonarine b  Steyn
Test Match#: 40.0: v West Indies at Basseterre in 2010 (1st innings)",Steyn,45.1
41,206,CH Gayle,bowled,,20,1,v West Indies,Bridgetown,,26 Jun 2010,Test # 1962,styen-wkt-206,"for the third time in the series Gayle has played one on, after having scored 20 of the 21 runs on the board. Not the smartest of the shots, looks to cut, but it is too full and too straight for the shot. Add the slight shape into him, and Gayle has got himself out.",,,"206. CH Gayle b  Steyn
Test Match#: 41.0: v West Indies at Bridgetown in 2010 (1st innings)",Steyn,4.6
